fold_id,model,rmse,mae,r2
73,forward_collaborative_deploy,0.5193520364686923,0.47955283973562474,0.3421136984502666
74,forward_master,0.3355333955614499,0.2191684134265784,0.25895934373250995
74,forward_independent,0.50192056229634,0.43433677990919667,0.39171054001885697
74,forward_collaborative_actual,0.46885363015191994,0.3841173739032502,0.4692195950430288
74,forward_collaborative_deploy,0.49627991608379685,0.43125961843880545,0.4053057822640128
75,forward_master,0.41372345539620875,0.2774590283888304,0.16729520113253593
75,forward_independent,0.4937519403002165,0.44152189318970764,0.2587436462999808
75,forward_collaborative_actual,0.46253688601049936,0.37254960700302653,0.34950562895857884
75,forward_collaborative_deploy,0.5184999337662256,0.459466457956397,0.1825744487026275
76,forward_master,0.33791077480251924,0.23699935937778377,-0.30631580655072566
76,forward_independent,0.5785405617853109,0.5020604193590334,0.25885824067451735
76,forward_collaborative_actual,0.5588098560976085,0.463297934977364,0.3085484204695196
76,forward_collaborative_deploy,0.5771134160859591,0.5043265275087437,0.2625102324415308
77,forward_master,0.3884297447875905,0.26253916946007927,0.033377082420277815
77,forward_independent,0.48089419562622415,0.43343300133483426,0.5482924440672757
77,forward_collaborative_actual,0.4479973026083813,0.3620985067889622,0.6079792247931821
77,forward_collaborative_deploy,0.49854400277049415,0.43578595053361086,0.5145267806642526
78,forward_master,0.3926843755141928,0.26203649144798424,0.12831071152455442
78,forward_independent,0.4743658655166824,0.4509979078040181,0.38913254698569766
78,forward_collaborative_actual,0.4260968259835283,0.385667883360212,0.5071250751022005
78,forward_collaborative_deploy,0.4969893791259081,0.4732299211443044,0.3294759782814649
79,forward_master,0.369276224306341,0.2494769950524578,-0.056828206244089685
79,forward_independent,0.525105163363735,0.48101690987878837,0.21136383714227447
79,forward_collaborative_actual,0.5224110023713834,0.43224414393608873,0.21943559988653216
79,forward_collaborative_deploy,0.5516891786996443,0.5058412964515127,0.12949144985592065
80,forward_master,0.39871539021685065,0.27255337428766974,0.28817628778010984
80,forward_independent,0.4542994439482048,0.4013167138803693,0.5124693273110675
80,forward_collaborative_actual,0.3893894237556644,0.3383712023601636,0.6418327795288936
80,forward_collaborative_deploy,0.4571322556998415,0.40692377607589486,0.5063703168474993
81,forward_master,0.4032031573772636,0.29071651278056015,0.07004495559313373
81,forward_independent,0.45488836830827134,0.4283362238413673,0.5418124102652138
81,forward_collaborative_actual,0.40448807789919927,0.35307238781503036,0.6377193742828393
81,forward_collaborative_deploy,0.45641828974001264,0.43554255784019696,0.5387251920367755
82,forward_master,0.4195954079772484,0.2800707529531512,0.18656752670112808
82,forward_independent,0.5488255600195423,0.5111158932003164,0.4775048284966348
82,forward_collaborative_actual,0.49263132251863573,0.43634843857717776,0.5790236809578916
82,forward_collaborative_deploy,0.5497628304384332,0.5133733380370946,0.4757186965484802
83,forward_master,0.319364244280166,0.20569372490061041,0.209550215934028
83,forward_independent,0.5369609419144822,0.4742398477717451,0.3107405520667611
83,forward_collaborative_actual,0.5482725972235285,0.45871874358584064,0.2813947013123128
83,forward_collaborative_deploy,0.546791711617195,0.4827052946142754,0.2852713680760587
84,forward_master,0.3410159887854953,0.2483541805598952,-0.33043476580550535
84,forward_independent,0.4281308412543347,0.3830088293763122,0.5785945632510724
84,forward_collaborative_actual,0.3848758308906608,0.32565275508769875,0.6594441186583031
84,forward_collaborative_deploy,0.44593252410431056,0.3990854118168959,0.542821915722646
85,forward_master,0.38091356593503284,0.2428372787361255,0.07386077842547267
85,forward_independent,0.5267838135478855,0.45728071169528967,0.07155736953736813
85,forward_collaborative_actual,0.4949406704349919,0.40510886007590424,0.18041025826923685
85,forward_collaborative_deploy,0.5422247486745208,0.47668256385307733,0.016331188596161894
86,forward_master,0.3200024633216589,0.23544502731311492,-0.6966881904686966
86,forward_independent,0.5178202497711437,0.46641665467099175,0.5063593171624508
86,forward_collaborative_actual,0.4605808698914202,0.40838175584408587,0.6094607606527782
86,forward_collaborative_deploy,0.52885862967359,0.474388162481883,0.485089111832953
87,forward_master,0.4070106922970906,0.261358212901633,0.063546745870383
